"id","preprocessed_id","item_id","item_type","product_category","product_subcategory","make_brand","model","variant","color","size_capacity","configuration","release_year","price_band","market_segment","verified_purchase","purchase_channel","purchase_region","usage_duration_bucket","ownership_stage","disposition_1","disposition_2","disposition_3","disposition_4","disposition_5","raw_llm_response","created_at","sentiment"
"b1d15126-2b4e-4804-889b-4b40afee46c3","99f0d69a-79c7-44e7-9540-442edacbe797","AUTO-GEN-123","Review","EV","Two-Wheeler","Ather","450X","Gen 3","Space Grey","3.7 kWh","Performance Pack",2023,"1.5L-2.0L","Premium",True,"Direct Online","South","1-6 Months","Early Adopter","Battery Performance","Range Anxiety","Fast Charging","Software Update","Negative","{""item_id"": ""AUTO-GEN-123"", ""item_type"": ""Review"", ""product_category"": ""EV"", ""product_subcategory"": ""Two-Wheeler"", ""make_brand"": ""Ather"", ""model"": ""450X"", ""variant"": ""Gen 3"", ""color"": ""Space Grey"", ""size_capacity"": ""3.7 kWh"", ""configuration"": ""Performance Pack"", ""release_year"": 2023, ""price_band"": ""1.5L-2.0L"", ""market_segment"": ""Premium"", ""verified_purchase"": true, ""purchase_channel"": ""Direct Online"", ""purchase_region"": ""South"", ""usage_duration_bucket"": ""1-6 Months"", ""ownership_stage"": ""Early Adopter"", ""disposition_1"": ""Battery Performance"", ""disposition_2"": ""Range Anxiety"", ""disposition_3"": ""Fast Charging"", ""disposition_4"": ""Software Update"", ""disposition_5"": ""Negative""}","2026-01-29 05:05:28.840859",NULL
"e3549c67-a1af-4bd9-8e62-58665d6ae2cc","7c628c96-db33-4be3-8945-88cb2aae1ce5","AUTO-GEN-123","Review","EV","Two-Wheeler","Ather","450X","Gen 3","Space Grey","3.7 kWh","Performance Pack",2023,"1.5L-2.0L","Premium",True,"Direct Online","South","1-6 Months","Early Adopter","Battery Performance","Range Anxiety","Fast Charging","Software Update","Negative","{""item_id"": ""AUTO-GEN-123"", ""item_type"": ""Review"", ""product_category"": ""EV"", ""product_subcategory"": ""Two-Wheeler"", ""make_brand"": ""Ather"", ""model"": ""450X"", ""variant"": ""Gen 3"", ""color"": ""Space Grey"", ""size_capacity"": ""3.7 kWh"", ""configuration"": ""Performance Pack"", ""release_year"": 2023, ""price_band"": ""1.5L-2.0L"", ""market_segment"": ""Premium"", ""verified_purchase"": true, ""purchase_channel"": ""Direct Online"", ""purchase_region"": ""South"", ""usage_duration_bucket"": ""1-6 Months"", ""ownership_stage"": ""Early Adopter"", ""disposition_1"": ""Battery Performance"", ""disposition_2"": ""Range Anxiety"", ""disposition_3"": ""Fast Charging"", ""disposition_4"": ""Software Update"", ""disposition_5"": ""Negative""}","2026-01-29 05:05:29.005803",NULL
"8420cac5-8066-49fa-b221-b75b15d3b1e2","4a152080-3d55-4123-91bd-5c88f9fdf7ce","AUTO-GEN-123","Review","EV","Two-Wheeler","Ather","450X","Gen 3","Space Grey","3.7 kWh","Performance Pack",2023,"1.5L-2.0L","Premium",True,"Direct Online","South","1-6 Months","Early Adopter","Battery Performance","Range Anxiety","Fast Charging","Software Update","Negative","{""item_id"": ""AUTO-GEN-123"", ""item_type"": ""Review"", ""product_category"": ""EV"", ""product_subcategory"": ""Two-Wheeler"", ""make_brand"": ""Ather"", ""model"": ""450X"", ""variant"": ""Gen 3"", ""color"": ""Space Grey"", ""size_capacity"": ""3.7 kWh"", ""configuration"": ""Performance Pack"", ""release_year"": 2023, ""price_band"": ""1.5L-2.0L"", ""market_segment"": ""Premium"", ""verified_purchase"": true, ""purchase_channel"": ""Direct Online"", ""purchase_region"": ""South"", ""usage_duration_bucket"": ""1-6 Months"", ""ownership_stage"": ""Early Adopter"", ""disposition_1"": ""Battery Performance"", ""disposition_2"": ""Range Anxiety"", ""disposition_3"": ""Fast Charging"", ""disposition_4"": ""Software Update"", ""disposition_5"": ""Negative""}","2026-01-29 05:05:29.15729",NULL
"253664e9-ef2e-4b91-95d8-cdc256c35896","e598cf2b-216d-4c38-9aa4-3ba0239c1b87","AUTO-GEN-123","Review","EV","Two-Wheeler","Ather","450X","Gen 3","Space Grey","3.7 kWh","Performance Pack",2023,"1.5L-2.0L","Premium",True,"Direct Online","South","1-6 Months","Early Adopter","Battery Performance","Range Anxiety","Fast Charging","Software Update","Negative","{""item_id"": ""AUTO-GEN-123"", ""item_type"": ""Review"", ""product_category"": ""EV"", ""product_subcategory"": ""Two-Wheeler"", ""make_brand"": ""Ather"", ""model"": ""450X"", ""variant"": ""Gen 3"", ""color"": ""Space Grey"", ""size_capacity"": ""3.7 kWh"", ""configuration"": ""Performance Pack"", ""release_year"": 2023, ""price_band"": ""1.5L-2.0L"", ""market_segment"": ""Premium"", ""verified_purchase"": true, ""purchase_channel"": ""Direct Online"", ""purchase_region"": ""South"", ""usage_duration_bucket"": ""1-6 Months"", ""ownership_stage"": ""Early Adopter"", ""disposition_1"": ""Battery Performance"", ""disposition_2"": ""Range Anxiety"", ""disposition_3"": ""Fast Charging"", ""disposition_4"": ""Software Update"", ""disposition_5"": ""Negative""}","2026-01-29 05:05:29.303467",NULL
"47b8e2a8-697a-4a1c-b3f1-a9205a667576","d3014490-04a8-4ea0-89cd-4ebafccec57a","AUTO-GEN-123","Review","EV","Two-Wheeler","Ather","450X","Gen 3","Space Grey","3.7 kWh","Performance Pack",2023,"1.5L-2.0L","Premium",True,"Direct Online","South","1-6 Months","Early Adopter","Battery Performance","Range Anxiety","Fast Charging","Software Update","Negative","{""item_id"": ""AUTO-GEN-123"", ""item_type"": ""Review"", ""product_category"": ""EV"", ""product_subcategory"": ""Two-Wheeler"", ""make_brand"": ""Ather"", ""model"": ""450X"", ""variant"": ""Gen 3"", ""color"": ""Space Grey"", ""size_capacity"": ""3.7 kWh"", ""configuration"": ""Performance Pack"", ""release_year"": 2023, ""price_band"": ""1.5L-2.0L"", ""market_segment"": ""Premium"", ""verified_purchase"": true, ""purchase_channel"": ""Direct Online"", ""purchase_region"": ""South"", ""usage_duration_bucket"": ""1-6 Months"", ""ownership_stage"": ""Early Adopter"", ""disposition_1"": ""Battery Performance"", ""disposition_2"": ""Range Anxiety"", ""disposition_3"": ""Fast Charging"", ""disposition_4"": ""Software Update"", ""disposition_5"": ""Negative""}","2026-01-29 05:05:29.498662",NULL
"fa18cabf-7f33-4731-991f-34348bce3799","0c531674-1ee8-4aca-b315-5f2295a4506d","AUTO-GEN-123","Review","EV","Two-Wheeler","Ather","450X","Gen 3","Space Grey","3.7 kWh","Performance Pack",2023,"1.5L-2.0L","Premium",True,"Direct Online","South","1-6 Months","Early Adopter","Battery Performance","Range Anxiety","Fast Charging","Software Update","Negative","{""item_id"": ""AUTO-GEN-123"", ""item_type"": ""Review"", ""product_category"": ""EV"", ""product_subcategory"": ""Two-Wheeler"", ""make_brand"": ""Ather"", ""model"": ""450X"", ""variant"": ""Gen 3"", ""color"": ""Space Grey"", ""size_capacity"": ""3.7 kWh"", ""configuration"": ""Performance Pack"", ""release_year"": 2023, ""price_band"": ""1.5L-2.0L"", ""market_segment"": ""Premium"", ""verified_purchase"": true, ""purchase_channel"": ""Direct Online"", ""purchase_region"": ""South"", ""usage_duration_bucket"": ""1-6 Months"", ""ownership_stage"": ""Early Adopter"", ""disposition_1"": ""Battery Performance"", ""disposition_2"": ""Range Anxiety"", ""disposition_3"": ""Fast Charging"", ""disposition_4"": ""Software Update"", ""disposition_5"": ""Negative""}","2026-01-29 05:05:29.64776",NULL
"07558cdf-5ac5-494e-b830-d796f89aaeaf","564118df-493f-4487-9d29-2ae6da1432eb","AUTO-GEN-123","Review","EV","Two-Wheeler","Ather","450X","Gen 3","Space Grey","3.7 kWh","Performance Pack",2023,"1.5L-2.0L","Premium",True,"Direct Online","South","1-6 Months","Early Adopter","Battery Performance","Range Anxiety","Fast Charging","Software Update","Negative","{""item_id"": ""AUTO-GEN-123"", ""item_type"": ""Review"", ""product_category"": ""EV"", ""product_subcategory"": ""Two-Wheeler"", ""make_brand"": ""Ather"", ""model"": ""450X"", ""variant"": ""Gen 3"", ""color"": ""Space Grey"", ""size_capacity"": ""3.7 kWh"", ""configuration"": ""Performance Pack"", ""release_year"": 2023, ""price_band"": ""1.5L-2.0L"", ""market_segment"": ""Premium"", ""verified_purchase"": true, ""purchase_channel"": ""Direct Online"", ""purchase_region"": ""South"", ""usage_duration_bucket"": ""1-6 Months"", ""ownership_stage"": ""Early Adopter"", ""disposition_1"": ""Battery Performance"", ""disposition_2"": ""Range Anxiety"", ""disposition_3"": ""Fast Charging"", ""disposition_4"": ""Software Update"", ""disposition_5"": ""Negative""}","2026-01-29 05:05:29.887083",NULL
"103e36c2-8886-4175-af4f-09d5ee760496","4e7bf093-d77c-45a1-9fb1-6b6346fa3dec","AUTO-GEN-123","Review","EV","Two-Wheeler","Ather","450X","Gen 3","Space Grey","3.7 kWh","Performance Pack",2023,"1.5L-2.0L","Premium",True,"Direct Online","South","1-6 Months","Early Adopter","Battery Performance","Range Anxiety","Fast Charging","Software Update","Negative","{""item_id"": ""AUTO-GEN-123"", ""item_type"": ""Review"", ""product_category"": ""EV"", ""product_subcategory"": ""Two-Wheeler"", ""make_brand"": ""Ather"", ""model"": ""450X"", ""variant"": ""Gen 3"", ""color"": ""Space Grey"", ""size_capacity"": ""3.7 kWh"", ""configuration"": ""Performance Pack"", ""release_year"": 2023, ""price_band"": ""1.5L-2.0L"", ""market_segment"": ""Premium"", ""verified_purchase"": true, ""purchase_channel"": ""Direct Online"", ""purchase_region"": ""South"", ""usage_duration_bucket"": ""1-6 Months"", ""ownership_stage"": ""Early Adopter"", ""disposition_1"": ""Battery Performance"", ""disposition_2"": ""Range Anxiety"", ""disposition_3"": ""Fast Charging"", ""disposition_4"": ""Software Update"", ""disposition_5"": ""Negative""}","2026-01-29 05:05:30.057947",NULL
"c49927a0-1794-4a89-8238-a586337e4f42","e26dedfc-7be6-4e64-b7a1-b8e8013e0346","AUTO-GEN-123","Review","EV","Two-Wheeler","Ather","450X","Gen 3","Space Grey","3.7 kWh","Performance Pack",2023,"1.5L-2.0L","Premium",True,"Direct Online","South","1-6 Months","Early Adopter","Battery Performance","Range Anxiety","Fast Charging","Software Update","Negative","{""item_id"": ""AUTO-GEN-123"", ""item_type"": ""Review"", ""product_category"": ""EV"", ""product_subcategory"": ""Two-Wheeler"", ""make_brand"": ""Ather"", ""model"": ""450X"", ""variant"": ""Gen 3"", ""color"": ""Space Grey"", ""size_capacity"": ""3.7 kWh"", ""configuration"": ""Performance Pack"", ""release_year"": 2023, ""price_band"": ""1.5L-2.0L"", ""market_segment"": ""Premium"", ""verified_purchase"": true, ""purchase_channel"": ""Direct Online"", ""purchase_region"": ""South"", ""usage_duration_bucket"": ""1-6 Months"", ""ownership_stage"": ""Early Adopter"", ""disposition_1"": ""Battery Performance"", ""disposition_2"": ""Range Anxiety"", ""disposition_3"": ""Fast Charging"", ""disposition_4"": ""Software Update"", ""disposition_5"": ""Negative""}","2026-01-29 05:05:30.319521",NULL
"63e83124-2ad0-4f8d-9870-be03436357d2","59cd8e18-2703-4467-9d26-b2cc9bf536d1","AUTO-GEN-123","Review","EV","Two-Wheeler","Ather","450X","Gen 3","Space Grey","3.7 kWh","Performance Pack",2023,"1.5L-2.0L","Premium",True,"Direct Online","South","1-6 Months","Early Adopter","Battery Performance","Range Anxiety","Fast Charging","Software Update","Negative","{""item_id"": ""AUTO-GEN-123"", ""item_type"": ""Review"", ""product_category"": ""EV"", ""product_subcategory"": ""Two-Wheeler"", ""make_brand"": ""Ather"", ""model"": ""450X"", ""variant"": ""Gen 3"", ""color"": ""Space Grey"", ""size_capacity"": ""3.7 kWh"", ""configuration"": ""Performance Pack"", ""release_year"": 2023, ""price_band"": ""1.5L-2.0L"", ""market_segment"": ""Premium"", ""verified_purchase"": true, ""purchase_channel"": ""Direct Online"", ""purchase_region"": ""South"", ""usage_duration_bucket"": ""1-6 Months"", ""ownership_stage"": ""Early Adopter"", ""disposition_1"": ""Battery Performance"", ""disposition_2"": ""Range Anxiety"", ""disposition_3"": ""Fast Charging"", ""disposition_4"": ""Software Update"", ""disposition_5"": ""Negative""}","2026-01-29 05:05:30.520444",NULL
"4b436c11-d4c1-4706-b440-62b2efa6fda1","08a61ffd-9b60-4d52-99b8-971f5adda322","AUTO-GEN-123","Review","EV","Two-Wheeler","Ather","450X","Gen 3","Space Grey","3.7 kWh","Performance Pack",2023,"1.5L-2.0L","Premium",True,"Direct Online","South","1-6 Months","Early Adopter","Battery Performance","Range Anxiety","Fast Charging","Software Update","Negative","{""item_id"": ""AUTO-GEN-123"", ""item_type"": ""Review"", ""product_category"": ""EV"", ""product_subcategory"": ""Two-Wheeler"", ""make_brand"": ""Ather"", ""model"": ""450X"", ""variant"": ""Gen 3"", ""color"": ""Space Grey"", ""size_capacity"": ""3.7 kWh"", ""configuration"": ""Performance Pack"", ""release_year"": 2023, ""price_band"": ""1.5L-2.0L"", ""market_segment"": ""Premium"", ""verified_purchase"": true, ""purchase_channel"": ""Direct Online"", ""purchase_region"": ""South"", ""usage_duration_bucket"": ""1-6 Months"", ""ownership_stage"": ""Early Adopter"", ""disposition_1"": ""Battery Performance"", ""disposition_2"": ""Range Anxiety"", ""disposition_3"": ""Fast Charging"", ""disposition_4"": ""Software Update"", ""disposition_5"": ""Negative""}","2026-01-29 05:05:30.714915",NULL
"6e207325-d7bc-4324-acbb-4d3bf51837e8","8fd6acf4-4022-475e-85c0-2e024951ed81","AUTO-GEN-123","Review","EV","Two-Wheeler","Ather","450X","Gen 3","Space Grey","3.7 kWh","Performance Pack",2023,"1.5L-2.0L","Premium",True,"Direct Online","South","1-6 Months","Early Adopter","Battery Performance","Range Anxiety","Fast Charging","Software Update","Negative","{""item_id"": ""AUTO-GEN-123"", ""item_type"": ""Review"", ""product_category"": ""EV"", ""product_subcategory"": ""Two-Wheeler"", ""make_brand"": ""Ather"", ""model"": ""450X"", ""variant"": ""Gen 3"", ""color"": ""Space Grey"", ""size_capacity"": ""3.7 kWh"", ""configuration"": ""Performance Pack"", ""release_year"": 2023, ""price_band"": ""1.5L-2.0L"", ""market_segment"": ""Premium"", ""verified_purchase"": true, ""purchase_channel"": ""Direct Online"", ""purchase_region"": ""South"", ""usage_duration_bucket"": ""1-6 Months"", ""ownership_stage"": ""Early Adopter"", ""disposition_1"": ""Battery Performance"", ""disposition_2"": ""Range Anxiety"", ""disposition_3"": ""Fast Charging"", ""disposition_4"": ""Software Update"", ""disposition_5"": ""Negative""}","2026-01-29 05:05:30.993384",NULL
"dfe2c64e-a3d5-46d5-b466-d6c4349d4f33","af550266-0db5-4585-8207-0e9db905128f","AUTO-GEN-123","Review","EV","Two-Wheeler","Ather","450X","Gen 3","Space Grey","3.7 kWh","Performance Pack",2023,"1.5L-2.0L","Premium",True,"Direct Online","South","1-6 Months","Early Adopter","Battery Performance","Range Anxiety","Fast Charging","Software Update","Negative","{""item_id"": ""AUTO-GEN-123"", ""item_type"": ""Review"", ""product_category"": ""EV"", ""product_subcategory"": ""Two-Wheeler"", ""make_brand"": ""Ather"", ""model"": ""450X"", ""variant"": ""Gen 3"", ""color"": ""Space Grey"", ""size_capacity"": ""3.7 kWh"", ""configuration"": ""Performance Pack"", ""release_year"": 2023, ""price_band"": ""1.5L-2.0L"", ""market_segment"": ""Premium"", ""verified_purchase"": true, ""purchase_channel"": ""Direct Online"", ""purchase_region"": ""South"", ""usage_duration_bucket"": ""1-6 Months"", ""ownership_stage"": ""Early Adopter"", ""disposition_1"": ""Battery Performance"", ""disposition_2"": ""Range Anxiety"", ""disposition_3"": ""Fast Charging"", ""disposition_4"": ""Software Update"", ""disposition_5"": ""Negative""}","2026-01-29 05:05:31.133328",NULL
"a8057d91-b891-4f58-a143-66cd847d6395","9fe43d02-729a-46fe-8fbc-e09668869cb2","AUTO-GEN-123","Review","EV","Two-Wheeler","Ather","450X","Gen 3","Space Grey","3.7 kWh","Performance Pack",2023,"1.5L-2.0L","Premium",True,"Direct Online","South","1-6 Months","Early Adopter","Battery Performance","Range Anxiety","Fast Charging","Software Update","Negative","{""item_id"": ""AUTO-GEN-123"", ""item_type"": ""Review"", ""product_category"": ""EV"", ""product_subcategory"": ""Two-Wheeler"", ""make_brand"": ""Ather"", ""model"": ""450X"", ""variant"": ""Gen 3"", ""color"": ""Space Grey"", ""size_capacity"": ""3.7 kWh"", ""configuration"": ""Performance Pack"", ""release_year"": 2023, ""price_band"": ""1.5L-2.0L"", ""market_segment"": ""Premium"", ""verified_purchase"": true, ""purchase_channel"": ""Direct Online"", ""purchase_region"": ""South"", ""usage_duration_bucket"": ""1-6 Months"", ""ownership_stage"": ""Early Adopter"", ""disposition_1"": ""Battery Performance"", ""disposition_2"": ""Range Anxiety"", ""disposition_3"": ""Fast Charging"", ""disposition_4"": ""Software Update"", ""disposition_5"": ""Negative""}","2026-01-29 05:05:31.308934",NULL
"a8bf3f35-e46f-4648-b127-b0b4787f292c","3cd08a3e-091b-40cb-b27a-dc1e7f0a1657","AUTO-GEN-123","Review","EV","Two-Wheeler","Ather","450X","Gen 3","Space Grey","3.7 kWh","Performance Pack",2023,"1.5L-2.0L","Premium",True,"Direct Online","South","1-6 Months","Early Adopter","Battery Performance","Range Anxiety","Fast Charging","Software Update","Negative","{""item_id"": ""AUTO-GEN-123"", ""item_type"": ""Review"", ""product_category"": ""EV"", ""product_subcategory"": ""Two-Wheeler"", ""make_brand"": ""Ather"", ""model"": ""450X"", ""variant"": ""Gen 3"", ""color"": ""Space Grey"", ""size_capacity"": ""3.7 kWh"", ""configuration"": ""Performance Pack"", ""release_year"": 2023, ""price_band"": ""1.5L-2.0L"", ""market_segment"": ""Premium"", ""verified_purchase"": true, ""purchase_channel"": ""Direct Online"", ""purchase_region"": ""South"", ""usage_duration_bucket"": ""1-6 Months"", ""ownership_stage"": ""Early Adopter"", ""disposition_1"": ""Battery Performance"", ""disposition_2"": ""Range Anxiety"", ""disposition_3"": ""Fast Charging"", ""disposition_4"": ""Software Update"", ""disposition_5"": ""Negative""}","2026-01-29 05:05:31.454952",NULL
"10912809-7d09-4fcd-a380-96cfed064df8","23072963-152d-48a1-a412-57a03c9d04bc","AUTO-GEN-123","Review","EV","Two-Wheeler","Ather","450X","Gen 3","Space Grey","3.7 kWh","Performance Pack",2023,"1.5L-2.0L","Premium",True,"Direct Online","South","1-6 Months","Early Adopter","Battery Performance","Range Anxiety","Fast Charging","Software Update","Negative","{""item_id"": ""AUTO-GEN-123"", ""item_type"": ""Review"", ""product_category"": ""EV"", ""product_subcategory"": ""Two-Wheeler"", ""make_brand"": ""Ather"", ""model"": ""450X"", ""variant"": ""Gen 3"", ""color"": ""Space Grey"", ""size_capacity"": ""3.7 kWh"", ""configuration"": ""Performance Pack"", ""release_year"": 2023, ""price_band"": ""1.5L-2.0L"", ""market_segment"": ""Premium"", ""verified_purchase"": true, ""purchase_channel"": ""Direct Online"", ""purchase_region"": ""South"", ""usage_duration_bucket"": ""1-6 Months"", ""ownership_stage"": ""Early Adopter"", ""disposition_1"": ""Battery Performance"", ""disposition_2"": ""Range Anxiety"", ""disposition_3"": ""Fast Charging"", ""disposition_4"": ""Software Update"", ""disposition_5"": ""Negative""}","2026-01-29 05:05:31.609723",NULL
"2935636d-3d85-48ce-ab2f-efb7f36c231e","afc7d899-4123-4ab9-b75e-fedd725674ab","AUTO-GEN-123","Review","EV","Two-Wheeler","Ather","450X","Gen 3","Space Grey","3.7 kWh","Performance Pack",2023,"1.5L-2.0L","Premium",True,"Direct Online","South","1-6 Months","Early Adopter","Battery Performance","Range Anxiety","Fast Charging","Software Update","Negative","{""item_id"": ""AUTO-GEN-123"", ""item_type"": ""Review"", ""product_category"": ""EV"", ""product_subcategory"": ""Two-Wheeler"", ""make_brand"": ""Ather"", ""model"": ""450X"", ""variant"": ""Gen 3"", ""color"": ""Space Grey"", ""size_capacity"": ""3.7 kWh"", ""configuration"": ""Performance Pack"", ""release_year"": 2023, ""price_band"": ""1.5L-2.0L"", ""market_segment"": ""Premium"", ""verified_purchase"": true, ""purchase_channel"": ""Direct Online"", ""purchase_region"": ""South"", ""usage_duration_bucket"": ""1-6 Months"", ""ownership_stage"": ""Early Adopter"", ""disposition_1"": ""Battery Performance"", ""disposition_2"": ""Range Anxiety"", ""disposition_3"": ""Fast Charging"", ""disposition_4"": ""Software Update"", ""disposition_5"": ""Negative""}","2026-01-29 05:05:31.771768",NULL
"8e368f75-8af5-4a40-9667-59ca33d126f4","07960d89-d3c7-4b5c-b1e9-614563bd85e2","AUTO-GEN-123","Review","EV","Two-Wheeler","Ather","450X","Gen 3","Space Grey","3.7 kWh","Performance Pack",2023,"1.5L-2.0L","Premium",True,"Direct Online","South","1-6 Months","Early Adopter","Battery Performance","Range Anxiety","Fast Charging","Software Update","Negative","{""item_id"": ""AUTO-GEN-123"", ""item_type"": ""Review"", ""product_category"": ""EV"", ""product_subcategory"": ""Two-Wheeler"", ""make_brand"": ""Ather"", ""model"": ""450X"", ""variant"": ""Gen 3"", ""color"": ""Space Grey"", ""size_capacity"": ""3.7 kWh"", ""configuration"": ""Performance Pack"", ""release_year"": 2023, ""price_band"": ""1.5L-2.0L"", ""market_segment"": ""Premium"", ""verified_purchase"": true, ""purchase_channel"": ""Direct Online"", ""purchase_region"": ""South"", ""usage_duration_bucket"": ""1-6 Months"", ""ownership_stage"": ""Early Adopter"", ""disposition_1"": ""Battery Performance"", ""disposition_2"": ""Range Anxiety"", ""disposition_3"": ""Fast Charging"", ""disposition_4"": ""Software Update"", ""disposition_5"": ""Negative""}","2026-01-29 05:05:31.916584",NULL
"ee97c494-cf45-48e2-af2b-f2dad1efcff8","92b0582d-2b6c-42e0-adb4-1d7acca59288","AUTO-GEN-123","Review","EV","Two-Wheeler","Ather","450X","Gen 3","Space Grey","3.7 kWh","Performance Pack",2023,"1.5L-2.0L","Premium",True,"Direct Online","South","1-6 Months","Early Adopter","Battery Performance","Range Anxiety","Fast Charging","Software Update","Negative","{""item_id"": ""AUTO-GEN-123"", ""item_type"": ""Review"", ""product_category"": ""EV"", ""product_subcategory"": ""Two-Wheeler"", ""make_brand"": ""Ather"", ""model"": ""450X"", ""variant"": ""Gen 3"", ""color"": ""Space Grey"", ""size_capacity"": ""3.7 kWh"", ""configuration"": ""Performance Pack"", ""release_year"": 2023, ""price_band"": ""1.5L-2.0L"", ""market_segment"": ""Premium"", ""verified_purchase"": true, ""purchase_channel"": ""Direct Online"", ""purchase_region"": ""South"", ""usage_duration_bucket"": ""1-6 Months"", ""ownership_stage"": ""Early Adopter"", ""disposition_1"": ""Battery Performance"", ""disposition_2"": ""Range Anxiety"", ""disposition_3"": ""Fast Charging"", ""disposition_4"": ""Software Update"", ""disposition_5"": ""Negative""}","2026-01-29 05:05:32.150292",NULL
"349d0af8-9baf-41ee-94c4-5b50380e212d","73604f40-3d37-4531-b9b7-a611c6924bc3","AUTO-GEN-123","Review","EV","Two-Wheeler","Ather","450X","Gen 3","Space Grey","3.7 kWh","Performance Pack",2023,"1.5L-2.0L","Premium",True,"Direct Online","South","1-6 Months","Early Adopter","Battery Performance","Range Anxiety","Fast Charging","Software Update","Negative","{""item_id"": ""AUTO-GEN-123"", ""item_type"": ""Review"", ""product_category"": ""EV"", ""product_subcategory"": ""Two-Wheeler"", ""make_brand"": ""Ather"", ""model"": ""450X"", ""variant"": ""Gen 3"", ""color"": ""Space Grey"", ""size_capacity"": ""3.7 kWh"", ""configuration"": ""Performance Pack"", ""release_year"": 2023, ""price_band"": ""1.5L-2.0L"", ""market_segment"": ""Premium"", ""verified_purchase"": true, ""purchase_channel"": ""Direct Online"", ""purchase_region"": ""South"", ""usage_duration_bucket"": ""1-6 Months"", ""ownership_stage"": ""Early Adopter"", ""disposition_1"": ""Battery Performance"", ""disposition_2"": ""Range Anxiety"", ""disposition_3"": ""Fast Charging"", ""disposition_4"": ""Software Update"", ""disposition_5"": ""Negative""}","2026-01-29 05:05:32.305959",NULL
"8c2d0246-c509-4465-93cf-f34eb8ba2018","e921ca9c-27f2-4e26-9f41-9c4265765fac","AUTO-GEN-123","Review","EV","Two-Wheeler","Ather","450X","Gen 3","Space Grey","3.7 kWh","Performance Pack",2023,"1.5L-2.0L","Premium",True,"Direct Online","South","1-6 Months","Early Adopter","Battery Performance","Range Anxiety","Fast Charging","Software Update","Negative","{""item_id"": ""AUTO-GEN-123"", ""item_type"": ""Review"", ""product_category"": ""EV"", ""product_subcategory"": ""Two-Wheeler"", ""make_brand"": ""Ather"", ""model"": ""450X"", ""variant"": ""Gen 3"", ""color"": ""Space Grey"", ""size_capacity"": ""3.7 kWh"", ""configuration"": ""Performance Pack"", ""release_year"": 2023, ""price_band"": ""1.5L-2.0L"", ""market_segment"": ""Premium"", ""verified_purchase"": true, ""purchase_channel"": ""Direct Online"", ""purchase_region"": ""South"", ""usage_duration_bucket"": ""1-6 Months"", ""ownership_stage"": ""Early Adopter"", ""disposition_1"": ""Battery Performance"", ""disposition_2"": ""Range Anxiety"", ""disposition_3"": ""Fast Charging"", ""disposition_4"": ""Software Update"", ""disposition_5"": ""Negative""}","2026-01-29 05:05:32.47173",NULL
"83be0cd4-2ec4-4fb0-b9d1-52102a561a6f","e9d8f34f-9983-4cd9-8e97-77424a5ce7fd","AUTO-GEN-123","Review","EV","Two-Wheeler","Ather","450X","Gen 3","Space Grey","3.7 kWh","Performance Pack",2023,"1.5L-2.0L","Premium",True,"Direct Online","South","1-6 Months","Early Adopter","Battery Performance","Range Anxiety","Fast Charging","Software Update","Negative","{""item_id"": ""AUTO-GEN-123"", ""item_type"": ""Review"", ""product_category"": ""EV"", ""product_subcategory"": ""Two-Wheeler"", ""make_brand"": ""Ather"", ""model"": ""450X"", ""variant"": ""Gen 3"", ""color"": ""Space Grey"", ""size_capacity"": ""3.7 kWh"", ""configuration"": ""Performance Pack"", ""release_year"": 2023, ""price_band"": ""1.5L-2.0L"", ""market_segment"": ""Premium"", ""verified_purchase"": true, ""purchase_channel"": ""Direct Online"", ""purchase_region"": ""South"", ""usage_duration_bucket"": ""1-6 Months"", ""ownership_stage"": ""Early Adopter"", ""disposition_1"": ""Battery Performance"", ""disposition_2"": ""Range Anxiety"", ""disposition_3"": ""Fast Charging"", ""disposition_4"": ""Software Update"", ""disposition_5"": ""Negative""}","2026-01-29 05:05:32.671808",NULL
"ab780384-f93d-4592-8803-dbdf06ec7dc6","9afb9c5a-1676-4307-9923-a4ce7eb8f8cb","AUTO-GEN-123","Review","EV","Two-Wheeler","Ather","450X","Gen 3","Space Grey","3.7 kWh","Performance Pack",2023,"1.5L-2.0L","Premium",True,"Direct Online","South","1-6 Months","Early Adopter","Battery Performance","Range Anxiety","Fast Charging","Software Update","Negative","{""item_id"": ""AUTO-GEN-123"", ""item_type"": ""Review"", ""product_category"": ""EV"", ""product_subcategory"": ""Two-Wheeler"", ""make_brand"": ""Ather"", ""model"": ""450X"", ""variant"": ""Gen 3"", ""color"": ""Space Grey"", ""size_capacity"": ""3.7 kWh"", ""configuration"": ""Performance Pack"", ""release_year"": 2023, ""price_band"": ""1.5L-2.0L"", ""market_segment"": ""Premium"", ""verified_purchase"": true, ""purchase_channel"": ""Direct Online"", ""purchase_region"": ""South"", ""usage_duration_bucket"": ""1-6 Months"", ""ownership_stage"": ""Early Adopter"", ""disposition_1"": ""Battery Performance"", ""disposition_2"": ""Range Anxiety"", ""disposition_3"": ""Fast Charging"", ""disposition_4"": ""Software Update"", ""disposition_5"": ""Negative""}","2026-01-29 05:05:32.831559",NULL
