source,date,username,content,url,engagement,sentiment,category1,category2,category3,pos_count,neg_count,score
youtube,2024-06-15T07:23:32Z,@islamicmarkaz8272,Range wrong likha hai,https://www.youtube.com/watch?v=LLtuGFIKJlM,3,neutral,Product,Battery & Range,range,0,0,0
youtube,2024-06-14T04:50:48Z,@srisri1932,why price difference whats main difference,https://www.youtube.com/watch?v=LLtuGFIKJlM,24,neutral,Value & Price,Price,price,0,0,0
youtube,2024-09-01T06:39:23Z,@GreeenRide,"Thank you for watching the video.. Watch more exciting content here: 

Chetak 2901 Full review: https://youtu.be/FvPy_KFq7P4
Save 1 lakh with Ather: https://youtu.be/vklXlBolDGY",https://www.youtube.com/watch?v=f99UwfL20Ps,9,neutral,Other,Other,,0,0,0
youtube,2025-10-11T15:08:39Z,@amitmishra1458,घटिया गाड़ी,https://www.youtube.com/watch?v=f99UwfL20Ps,0,neutral,Other,Other,,0,0,0
youtube,2025-09-05T04:29:53Z,@sahilchaughule5301,Kya bol raha hai kutch samaj nahi aa raha bro..,https://www.youtube.com/watch?v=f99UwfL20Ps,0,neutral,Other,Other,,0,0,0
youtube,2025-08-23T04:47:36Z,@ramanjaneyareddy9026,"Straight to the point
love it",https://www.youtube.com/watch?v=f99UwfL20Ps,0,positive,Other,Other,,1,0,1
youtube,2025-08-21T15:28:07Z,@d2darda,Base model me Mileage per charge 100 km bolte hai 75 km hi chalti hai,https://www.youtube.com/watch?v=f99UwfL20Ps,0,neutral,Product,Battery & Range,charge,0,0,0
youtube,2025-08-18T17:42:11Z,@bidkarkunal2567,"Electric scooter ke price itne zyada kyu hai 
Me sabhi electric scooter ke baat kar raha hu chahe kese bhi company ke ho
Hum paise bachane ke liye e scooter le rahe hay",https://www.youtube.com/watch?v=f99UwfL20Ps,0,neutral,Value & Price,Price,price,0,0,0
youtube,2025-08-08T17:44:33Z,@sanatshirodkar7,great content!,https://www.youtube.com/watch?v=f99UwfL20Ps,0,positive,Other,Other,,1,0,1
youtube,2025-07-01T04:56:05Z,@sanurawat1651,Ye magic twist to Ola me bhi hai regen krta hai... I use it to slow down my Ola,https://www.youtube.com/watch?v=f99UwfL20Ps,0,negative,Other,Other,,0,1,-1
youtube,2025-06-19T06:17:11Z,@sanathkumar4804,Dnt rake ather scooter. Service is very bad. I take ather rista from kottayam kerala showroom. I buy this scooter 6 months ago. After 4 month my charger was complint and surrender it on service center.surrender charger on april 30 2025 now its june 19.53 days my scooter is unused. They dnt give me a spare charger or replaced charger. 2 lack rs give to take that new scooter and service is like this. Dnt take this scooter until improve there service,https://www.youtube.com/watch?v=f99UwfL20Ps,1,negative,Product,Battery & Range,charge,0,1,-1
youtube,2025-06-06T00:37:22Z,@ChandraShekar-ds9bj,Generally ok. But I faced two issues. One is range you cannot get more than 80km in eco mode. Also there is minimum 100w drop in power in idle condition per day. I faced one serious problem that the scooter fell on my leg in stationary condition with side stand on. Design and material of stand is very bad. It can fall any time. Also range reduces with different road conditions. Think twice before purchase,https://www.youtube.com/watch?v=f99UwfL20Ps,11,negative,Product,Battery & Range,range,0,3,-3
youtube,2025-04-16T04:14:58Z,@Amit-t8b2y,Kitne paise mile buy chetak,https://www.youtube.com/watch?v=f99UwfL20Ps,0,neutral,Other,Other,,0,0,0
youtube,2025-03-30T16:36:35Z,@SwaritKarnatak,I will buy it tomorrow and i am so exieted,https://www.youtube.com/watch?v=f99UwfL20Ps,0,neutral,Other,Other,,0,0,0
youtube,2025-03-28T12:29:51Z,@bengani100,I booked it,https://www.youtube.com/watch?v=f99UwfL20Ps,0,neutral,Other,Other,,0,0,0
youtube,2025-03-06T15:44:28Z,@GarudAtma,there should be something like boost mode like it is in vida cos they are putting extra charge just for their software and vida is giving all these features for free,https://www.youtube.com/watch?v=f99UwfL20Ps,3,neutral,Product,Battery & Range,charge,0,0,0
youtube,2025-03-06T15:40:21Z,@GarudAtma,I am confused is it worth to pay extra for z varient,https://www.youtube.com/watch?v=f99UwfL20Ps,0,neutral,Other,Other,,0,0,0
youtube,2025-03-04T02:39:50Z,@srinivasshettigar1953,I'd Prefer RiverIndie to Ather Rizta For Various Good Features and Performances.,https://www.youtube.com/watch?v=f99UwfL20Ps,0,positive,Other,Other,,1,0,1
youtube,2025-03-01T12:07:52Z,@hiteshpatil5933,"i got all information through 1 video, good job",https://www.youtube.com/watch?v=f99UwfL20Ps,3,positive,Other,Other,,1,0,1
youtube,2025-02-27T19:00:28Z,@asrecipes143,"Suggest only 1 ev scooter as per u in overall,",https://www.youtube.com/watch?v=f99UwfL20Ps,0,neutral,Other,Other,,0,0,0
youtube,2025-02-26T03:29:30Z,@Itz_universe53,Battery ki guarantee kitni hai,https://www.youtube.com/watch?v=f99UwfL20Ps,0,neutral,Product,Battery & Range,battery,0,0,0
youtube,2025-02-25T20:19:36Z,@gambet0007,"I have test driven this, if not suspension issue this is the best scooter to buy, but due to suspension and proximity of service centers I had to opt for Icube. Ather is no .1 in this space, though I do not agree with everything this youtubre is saying, he is not misleading.",https://www.youtube.com/watch?v=f99UwfL20Ps,0,negative,Other,Other,,0,1,-1
youtube,2025-02-05T07:51:58Z,@sarthakraj_308,I bought a new Rizta Z 2.9 even after charging it till 100% it shows 100 km in smart eco mode. is it okay or I should consult the support team?,https://www.youtube.com/watch?v=f99UwfL20Ps,0,neutral,Product,Battery & Range,charging,0,0,0
youtube,2025-01-17T08:30:26Z,@karma-y2k,EV ko kaun 15yrs ke liye leta hai ... lol,https://www.youtube.com/watch?v=f99UwfL20Ps,0,neutral,Other,Other,,0,0,0
youtube,2025-01-16T12:37:58Z,@surajkumarjena990,500 km ghumaya kya pata chalega vah To neyan hi lagega na,https://www.youtube.com/watch?v=f99UwfL20Ps,0,neutral,Other,Other,,0,0,0
youtube,2025-01-16T12:37:24Z,@surajkumarjena990,Are bhai kam se kam 5000 Kimi ghumayega tab jakar review dena yaar,https://www.youtube.com/watch?v=f99UwfL20Ps,0,neutral,Other,Other,,0,0,0
youtube,2025-01-14T10:47:08Z,@vitthalshirpurkar9500,"इसपर बैठकर अपना हाथ तोंड लिया और हमे खरीदने की सलाह दे रहा..
पडला ...",https://www.youtube.com/watch?v=f99UwfL20Ps,0,neutral,Other,Other,,0,0,0
youtube,2025-01-13T15:41:43Z,@pankajvs2002,❤❤ covered all things 😂😂,https://www.youtube.com/watch?v=f99UwfL20Ps,0,neutral,Other,Other,,0,0,0
youtube,2025-01-07T16:16:00Z,@bread_pith,Guys wait for summer...if you see any problem news of blasting or burning of ev...then wait...many more modifications is required...,https://www.youtube.com/watch?v=f99UwfL20Ps,2,negative,Other,Other,,0,1,-1
youtube,2025-01-05T20:43:19Z,@mohammedarif3604,Which is good EV scooter. Rizta Z or Ampere Nexus @Greeenride,https://www.youtube.com/watch?v=f99UwfL20Ps,0,positive,Other,Other,,1,0,1
youtube,2024-12-29T20:23:29Z,@arpanmalhi8342,100kmph top speed+ 200 km of range then it would be best product,https://www.youtube.com/watch?v=f99UwfL20Ps,2,neutral,Product,Battery & Range,range,0,0,0
youtube,2024-12-24T16:54:26Z,@ansrikri,What is the process to exchange an old ather model to a new one? No one seems to be talking about it.. can you help share some insights?,https://www.youtube.com/watch?v=f99UwfL20Ps,2,neutral,Other,Other,,0,0,0
youtube,2024-12-23T08:24:24Z,@Vivek-ft5pd,"Bro I bought on 19th December 2024 , rizta Z 3.7 , can you tell me how Time it will take to activate pro pack?.",https://www.youtube.com/watch?v=f99UwfL20Ps,0,neutral,Other,Other,,0,0,0
youtube,2024-12-23T03:02:02Z,@arjungiri293,Which one do u prefer buying ather rizta river indie simple one or chetak 35 series,https://www.youtube.com/watch?v=f99UwfL20Ps,4,neutral,Other,Other,,0,0,0
youtube,2024-12-21T10:19:02Z,@NaddyVNB,"* Are features under Ride Assist lifetime? While I know it's 3 years for Ather Connect.
* Can I use 700W charger for 2.9 variant and what will be the full charging hours? because 8.5 hours is too much in normal charger

Please advise. I'm genuinely planning to buy it but need above clarification from expert. Appreciate your response 😊",https://www.youtube.com/watch?v=f99UwfL20Ps,0,neutral,Product,Battery & Range,charging,0,0,0
youtube,2024-12-20T02:32:54Z,@kaalasaniacademy9636,"It is worst, don't buy,iam using since 15 days,odo meter not working,one full charge 80 km ,only coming,worst scooter, don't belive his words",https://www.youtube.com/watch?v=f99UwfL20Ps,0,neutral,Product,Battery & Range,charge,0,0,0
youtube,2024-12-19T07:36:48Z,@pritpalsingh5392,"Sir, I test drove a Rizta, it makes a lot of noise - howl - during acceleration and while cruising. Is it ok, I find it disturbing.
Your analysis?",https://www.youtube.com/watch?v=f99UwfL20Ps,6,neutral,Product,Performance & Power,acceleration,0,0,0
youtube,2024-12-17T12:00:15Z,@sheikhbasit3861,111 milage with pilion kis model ki hai plz bolo,https://www.youtube.com/watch?v=f99UwfL20Ps,0,neutral,Other,Other,,0,0,0
youtube,2024-12-16T16:26:55Z,@kumar-i5j2u,fruck kesa he,https://www.youtube.com/watch?v=f99UwfL20Ps,0,neutral,Other,Other,,0,0,0
youtube,2024-12-13T09:32:12Z,@roninr8199,"If I charge weekly once then will battery life last for 20 years?
Why is that bike battery for electric start last maximum 2 to 3 years even though it gets charged through dynamo",https://www.youtube.com/watch?v=f99UwfL20Ps,0,neutral,Product,Battery & Range,battery,0,0,0
youtube,2024-12-06T13:29:22Z,@gauravdubey1,bahut achche se samjhya/bataya ....,https://www.youtube.com/watch?v=f99UwfL20Ps,6,neutral,Other,Other,,0,0,0
youtube,2024-12-02T07:54:32Z,@MSRxD9,Belt change and price .,https://www.youtube.com/watch?v=f99UwfL20Ps,0,neutral,Value & Price,Price,price,0,0,0
youtube,2024-11-29T21:32:41Z,@gamingkey9816,Too expensive for Indian customers,https://www.youtube.com/watch?v=f99UwfL20Ps,0,negative,Value & Price,Price,expensive,0,1,-1
youtube,2024-11-28T15:15:35Z,@souravgupta3145,"Bro, which rizta model you consider for this review?",https://www.youtube.com/watch?v=f99UwfL20Ps,0,neutral,Other,Other,,0,0,0
youtube,2024-11-28T12:32:44Z,@letsgoviral6325,only down side is warranty on battery only 3 yrs for 30000 km and all feautres additional purchase is money making gemick 🤦🏻‍♂️,https://www.youtube.com/watch?v=f99UwfL20Ps,1,neutral,Product,Battery & Range,battery,0,0,0
youtube,2024-11-16T16:58:21Z,@saranb5443,"I made a big mistake buying this waste ,it gives only 60-70km km range on Eco mode",https://www.youtube.com/watch?v=f99UwfL20Ps,15,neutral,Product,Battery & Range,range,0,0,0
youtube,2024-11-02T02:55:52Z,@rajeshprasad919,"Honest review. Very good, go ahead 👍👍",https://www.youtube.com/watch?v=f99UwfL20Ps,2,positive,Other,Other,,1,0,1
youtube,2024-10-24T04:22:47Z,@A-man3607-p7o,Amazing review and reviewer.,https://www.youtube.com/watch?v=f99UwfL20Ps,1,positive,Other,Other,,1,0,1
youtube,2024-10-23T14:16:37Z,@ashwinichitreddy7165,"Covered very minute details too.👏 I have seen many videos on Ather Ritza, no one gave this many details. I dont think even Ather representative is aware if this much 😁",https://www.youtube.com/watch?v=f99UwfL20Ps,22,neutral,Other,Other,,0,0,0
youtube,2024-10-10T12:47:50Z,@yugantparihar7708,Dashboard bhot leggi hai…or service centre ki service 2 kodi ki hai…agar by chance kuch khrabi aa gayi Dashboard software mai toh scooter band ho jayega oe service centre se theek nhi hoga…mera experience toh bekar rha bhot…15 din mai hi khrab ho gaya,https://www.youtube.com/watch?v=f99UwfL20Ps,0,neutral,Software,UI,dashboard,0,0,0
youtube,2024-10-06T18:46:15Z,@birshu1234,You are expecting ABS while talking about Skid control,https://www.youtube.com/watch?v=f99UwfL20Ps,1,neutral,Other,Other,,0,0,0
youtube,2024-10-04T14:39:26Z,@sony5924,"Because of the slow deceleration, I had a great fall.Broken my ribs and knee... Really a bad experience...",https://www.youtube.com/watch?v=f99UwfL20Ps,0,negative,Other,Other,,1,2,-1
youtube,2024-09-26T13:56:38Z,@devashish11,"I bought Rizta on Janmashtami.
Riding, leg room, big seat & big boot are good but few cons are their handle suspension problem, Ather dashboard after updation we can't add documents, accessories are very expensive, no centre stand which is required when you stay at congested place. 

Ride is smooth & perfect family scooter.

As you said touch screen is biggest draw back..",https://www.youtube.com/watch?v=f99UwfL20Ps,12,neutral,Software,UI,screen,2,2,0
youtube,2024-09-20T03:17:00Z,@srivishnubeliya9564,It is costly.Without Pro nothing available.Night riding is horrible due to low head light,https://www.youtube.com/watch?v=f99UwfL20Ps,1,neutral,Other,Other,,0,0,0
youtube,2024-09-19T06:39:01Z,@nagadeepmu,"Pro pack is just for few days, again you have to dolike a mobile recharge",https://www.youtube.com/watch?v=f99UwfL20Ps,1,neutral,Product,Battery & Range,charge,0,0,0
youtube,2024-09-15T03:27:59Z,@Rider_0001_1,Z pro pack me touch milta hai kya ?,https://www.youtube.com/watch?v=f99UwfL20Ps,1,neutral,Software,UI,touch,0,0,0
youtube,2024-09-13T06:35:48Z,@manojr465,Athar Ritza is super.,https://www.youtube.com/watch?v=f99UwfL20Ps,0,neutral,Other,Other,,0,0,0
youtube,2024-09-12T13:50:44Z,@javeddali,"It's pathetic sales department in general. Staff seems less knowledgeable in general compared to other brands. The scooter is good, looks bad though. Didn't purchase given how bad sales experience was.",https://www.youtube.com/watch?v=f99UwfL20Ps,5,neutral,Other,Other,,1,1,0
youtube,2024-09-11T09:40:53Z,@gamersgtxlive,Bhai kidhar ja rahi ho itna 1.5 ke speed me bol rahi ho😂😂😂,https://www.youtube.com/watch?v=f99UwfL20Ps,0,neutral,Product,Performance & Power,speed,0,0,0
youtube,2024-09-06T19:43:56Z,@AbdulSattar-dd5yw,Please do range test for komaki SE and flora (100 km battery),https://www.youtube.com/watch?v=f99UwfL20Ps,0,neutral,Product,Battery & Range,battery,0,0,0
youtube,2024-09-06T16:47:01Z,@rahulchougule0,"I have purchased ather rizta 1 week ago, since purchase this scooter takes load while climbing hills on eco mode, speed drops drastically while climbing hills.",https://www.youtube.com/watch?v=f99UwfL20Ps,24,neutral,Product,Performance & Power,speed,0,0,0
youtube,2024-09-06T09:46:13Z,@OumGupta-nw8ye,on braking it skid in slippery terrain,https://www.youtube.com/watch?v=f99UwfL20Ps,0,neutral,Other,Other,,0,0,0
youtube,2024-09-03T20:40:29Z,@kedarbhagwat1336,Hello..plz explain why my rizta drop power in eco mode.. sometimes it runs very goood feels like i am driving in zip mode..but sometimes it feels very very slow...with pillion scooter not going above 30 speed with full acceleration...why this is going to happen..? Plz explain..,https://www.youtube.com/watch?v=f99UwfL20Ps,0,negative,Product,Performance & Power,acceleration,0,1,-1
youtube,2024-09-02T16:52:38Z,@giganeshrao,रिअर में भी डिस्क जरूरी है।,https://www.youtube.com/watch?v=f99UwfL20Ps,1,neutral,Other,Other,,0,0,0
youtube,2024-09-02T13:13:40Z,@sameerkureshi1020,Pro pack kitne din me active hua tha ? Mera 3 din delivery ko ho gaya abhi tak nahi hua,https://www.youtube.com/watch?v=f99UwfL20Ps,1,neutral,Other,Other,,0,0,0
youtube,2024-09-02T06:27:04Z,@abidmohammed6311,Viewer se zyada to apko jaldi ho rahi hai,https://www.youtube.com/watch?v=f99UwfL20Ps,0,neutral,Other,Other,,0,0,0
youtube,2024-09-02T03:21:16Z,@varun,Not comfort daa. Say safe😅,https://www.youtube.com/watch?v=f99UwfL20Ps,0,neutral,Other,Other,,0,0,0
youtube,2024-09-01T17:28:22Z,@dnarayan740,Bhubaneswar main 5 Ather grid charger band hai. Pehle 1 band hua phir 2 hua or yeh no badta hi ja raha hai.,https://www.youtube.com/watch?v=f99UwfL20Ps,0,negative,Product,Battery & Range,charge,0,1,-1
youtube,2024-09-01T16:19:15Z,@thomasmaxwel6333,"Thanks for ur inputs......I recently bought the Ather Rizta Z and found that the brakes were not responsive as compared to the Activa is used to own. The Reverse button also feels very flimsy as the quality can be improved. Yes, I bought the wall mount for the fast charger and they charged me about Rs.2700/- if I recollect it right...yes just about that. I also bout the Rizta bodygaurd for Rs.3500/- which is needed on indian roads😄😁",https://www.youtube.com/watch?v=f99UwfL20Ps,8,positive,Product,Battery & Range,charge,1,0,1
youtube,2024-09-01T16:07:25Z,@andrewfernandes109,What gloves do you use for riding?,https://www.youtube.com/watch?v=f99UwfL20Ps,0,positive,Other,Other,,1,0,1
youtube,2024-09-01T15:42:01Z,@pavankalyan03,"6:44  only 3.7 Kw will have 750w charger.
For 2.9kw 350 w charger",https://www.youtube.com/watch?v=f99UwfL20Ps,1,neutral,Product,Battery & Range,charge,0,0,0
youtube,2024-09-01T15:30:34Z,@bkvinayak2523,Hey I was planning to buy rizta z with 2.9 kwh battery as my daily drive is around 50 km is it best or is it best to pay another 25k for 3.7 kwh,https://www.youtube.com/watch?v=f99UwfL20Ps,5,neutral,Product,Battery & Range,battery,0,0,0
youtube,2024-09-01T15:13:33Z,@kjasimkhan9228,Bhai bhot shandar bolte ho aap,https://www.youtube.com/watch?v=f99UwfL20Ps,0,neutral,Other,Other,,0,0,0
youtube,2024-09-01T13:59:58Z,@priyank5939,Bro I visited experience centre in rohini today and they are quoting the price of 1.65lakhs for rizta 2.9 and they are saying that road tax in delhi is increased by 10k pta nhi kya kr rahe hai mai tho paise leke gya tha.,https://www.youtube.com/watch?v=f99UwfL20Ps,1,neutral,Value & Price,Price,price,0,0,0
youtube,2024-09-01T13:26:10Z,@SrihariSriram,Now bugs aren't there after the update,https://www.youtube.com/watch?v=f99UwfL20Ps,0,neutral,Software,Connectivity,update,0,0,0
youtube,2024-09-01T13:19:32Z,@tatikondamanish7471,Alexa features are better but not so good,https://www.youtube.com/watch?v=f99UwfL20Ps,0,positive,Other,Other,,1,0,1
youtube,2024-09-01T12:17:07Z,@The_Garage_Musician,Bro were you boxing or something. Your hand seems bigger.,https://www.youtube.com/watch?v=f99UwfL20Ps,0,neutral,Other,Other,,0,0,0
youtube,2024-09-01T12:07:01Z,@chandrashekardhanu,"Confused between this n I qube 5. 1kw 
Bcz this is 1.85 n that's 2lk not a big difference. 
N I qube provide real range of 150 km .
Confused which to buy ?",https://www.youtube.com/watch?v=f99UwfL20Ps,0,neutral,Product,Battery & Range,range,0,0,0
youtube,2024-09-01T11:45:12Z,@abhilashsahastrym1834,"Bro you forgot to mention about its poor front suspension , I’ve been riding the Ather Rizta for a month now and have clocked 2000 km on it.

The front suspension on the Rizta is seriously underwhelming. It struggles to handle even the smallest bumps and cracks on the road. Every time I hit a pothole or uneven patch, the suspension doesn’t absorb the impact well, causing the handlebars to vibrate like crazy. It’s not just annoying—it’s uncomfortable, especially on longer rides.

If you’re considering the Ather Rizta, keep in mind that the suspension might not live up to your expectations, especially if you’re riding on roads that aren’t perfectly smooth.",https://www.youtube.com/watch?v=f99UwfL20Ps,4,positive,Other,Other,,2,1,1
youtube,2024-09-01T11:39:54Z,@mayanknigam7422,"I have Rizta 2.9KW, Everything works great and app is great. One issue that I'm facing is boot unlocking. If you pushed it harder or something like that then it doesn't open at one go. You have push the seat at back a little and then it will open.",https://www.youtube.com/watch?v=f99UwfL20Ps,2,neutral,Software,Connectivity,app,1,1,0
youtube,2024-09-01T10:03:43Z,@Gado_xyz,Hey is this 2.7 or 3.4kwh variant?,https://www.youtube.com/watch?v=f99UwfL20Ps,0,neutral,Other,Other,,0,0,0
youtube,2024-09-01T09:31:33Z,@ahmednayeem5009,What happen to hand,https://www.youtube.com/watch?v=f99UwfL20Ps,0,neutral,Software,Connectivity,app,0,0,0
youtube,2024-09-01T09:07:37Z,@rohitsonone6497,"I am confused between Rizta S and Rizta Z, what makes more sense to buy",https://www.youtube.com/watch?v=f99UwfL20Ps,6,neutral,Other,Other,,0,0,0
youtube,2024-09-01T07:27:21Z,@raghunathanchandrika3399,Nice,https://www.youtube.com/watch?v=f99UwfL20Ps,0,neutral,Other,Other,,0,0,0
youtube,2024-09-01T07:15:14Z,@sauravnath83,"Krishna Bro i understand you love Ather even i do still its expensive and the spare parts and service is also expensive.Heard about subscription plans which is returning that would solve the problem. 
Still i would say Ather is better compared to others",https://www.youtube.com/watch?v=f99UwfL20Ps,19,negative,Value & Price,Price,expensive,1,2,-1
youtube,2024-09-01T07:12:59Z,@pratik5115,"I am this scooter In September end  or  October start 
Waiting for fame 3  Subsidy 😢",https://www.youtube.com/watch?v=f99UwfL20Ps,1,neutral,Other,Other,,0,0,0
youtube,2024-09-01T07:03:00Z,@st-yn9vh,"Smart eco is mostly a dumb eco mode it creates confusion while riding and sometimes while going upward on flyover it just loose power specially with pillion. Rest it works fine. 
Rizta should have dark mode in the screen as in night it becomes very irritating. Continues light on riders face.
I dont understand the 3k price difference for pro pack  in 2.9 and 3.7 version. They are charging 3k extra in 3.7 rizta for same set of features. In 2.9 pro pack cost 17k but in 3.7 it cost 20k",https://www.youtube.com/watch?v=f99UwfL20Ps,17,neutral,Product,Battery & Range,charging,0,0,0
youtube,2024-09-01T07:00:12Z,@ranjitjadhav8667,First like,https://www.youtube.com/watch?v=f99UwfL20Ps,0,neutral,Other,Other,,0,0,0
youtube,2024-09-01T06:52:22Z,@sambhavjain5544,"If anyone could please suggest me, I am confused between buying the Bajaj Chetak and the Ather Rizta from a long time. Both the vehicles are great, but their pros and cons confuse me.",https://www.youtube.com/watch?v=f99UwfL20Ps,20,positive,Other,Other,,1,0,1
youtube,2024-09-01T06:47:07Z,@rsraghunathan6830,"Explanation is expressive and location super 
Good luck",https://www.youtube.com/watch?v=f99UwfL20Ps,4,positive,Other,Other,,1,0,1
youtube,2025-09-18T14:09:45Z,@akashgaradkar6036,Gas cylinder ayega sanme?,https://www.youtube.com/watch?v=Zjkpvj1QR3s,0,neutral,Other,Other,,0,0,0
youtube,2025-06-14T18:31:09Z,@venkatthota3487,"Waste belt installed,no guarantees 😂",https://www.youtube.com/watch?v=Zjkpvj1QR3s,0,neutral,Other,Other,,0,0,0
youtube,2025-04-17T06:21:25Z,@Amit-t8b2y,Sabse bakwas buy chetak it will charge in 3 hrs,https://www.youtube.com/watch?v=Zjkpvj1QR3s,0,neutral,Product,Battery & Range,charge,0,0,0
youtube,2025-04-12T19:08:23Z,@sanatani__raj_,On road cost in mumbai ?,https://www.youtube.com/watch?v=Zjkpvj1QR3s,0,neutral,Other,Other,,0,0,0
youtube,2025-02-19T20:57:28Z,@krishshrivastava4948,बिक गई है यह govt,https://www.youtube.com/watch?v=Zjkpvj1QR3s,0,neutral,Other,Other,,0,0,0
youtube,2025-02-18T19:15:52Z,@Bhadra...,Worst bike ever 😢,https://www.youtube.com/watch?v=Zjkpvj1QR3s,0,neutral,Other,Other,,0,0,0
youtube,2025-02-17T09:50:13Z,@ulkeshkarne2537,This is exact same copy of TVS iqube,https://www.youtube.com/watch?v=Zjkpvj1QR3s,0,neutral,Other,Other,,0,0,0
youtube,2025-01-31T15:02:55Z,@kaushiksomesvara6956,Bhai mujhe kuchh nahin chahie mujhe Khali performance chahie,https://www.youtube.com/watch?v=Zjkpvj1QR3s,0,neutral,Other,Other,,0,0,0
youtube,2025-01-29T17:30:08Z,@parvezkaladiya1421,Ather is still not giving good range compared to ola,https://www.youtube.com/watch?v=Zjkpvj1QR3s,0,positive,Product,Battery & Range,range,1,0,1
youtube,2025-01-17T17:16:24Z,@gagu12341,poor sale of this scooter ..do u have any probelm with bajaj chetak fuel injected ??,https://www.youtube.com/watch?v=Zjkpvj1QR3s,0,negative,Other,Other,,0,1,-1
youtube,2024-12-18T18:06:54Z,@royal_consumer,Looks like box,https://www.youtube.com/watch?v=Zjkpvj1QR3s,1,neutral,Other,Other,,0,0,0
youtube,2024-12-16T15:39:06Z,@SSC_WALA_BABU-26,Kon kon tmkc ke show se dekhne aya hai😂😂,https://www.youtube.com/watch?v=Zjkpvj1QR3s,0,neutral,Other,Other,,0,0,0
youtube,2024-12-14T15:39:57Z,@akcreation-u1v,Scoter he ki maal gadi use achha chetak he looks me,https://www.youtube.com/watch?v=Zjkpvj1QR3s,1,neutral,Other,Other,,0,0,0
youtube,2024-12-01T18:37:12Z,@JoleanJol,Outer body only minor change Ether,https://www.youtube.com/watch?v=Zjkpvj1QR3s,0,neutral,Other,Other,,0,0,0
youtube,2024-11-28T17:53:37Z,@RJprajwal25,Takes 7-8 hours to charge 100%. Even EV cars with 7Kwhr battery charges in 6 hours,https://www.youtube.com/watch?v=Zjkpvj1QR3s,0,neutral,Product,Battery & Range,battery,0,0,0
youtube,2024-11-24T03:52:18Z,@HandleRishi,Ola killers,https://www.youtube.com/watch?v=Zjkpvj1QR3s,0,neutral,Other,Other,,0,0,0
youtube,2024-11-12T05:55:29Z,@ArmaanArhaan-l1q,Ismain 2 hemlata rakh ke dikhao ola ki tarah,https://www.youtube.com/watch?v=Zjkpvj1QR3s,0,neutral,Other,Other,,0,0,0
youtube,2024-11-11T01:55:20Z,@LalSingh-y5r,Ola se achi hai sir,https://www.youtube.com/watch?v=Zjkpvj1QR3s,2,neutral,Other,Other,,0,0,0
youtube,2024-11-02T13:51:23Z,@Prafulll19,It does have mobile charging port?,https://www.youtube.com/watch?v=Zjkpvj1QR3s,0,neutral,Product,Battery & Range,charging,0,0,0
youtube,2024-10-22T13:24:02Z,@v.svinaysaraf,Back look bahut bakwash hai ..,https://www.youtube.com/watch?v=Zjkpvj1QR3s,1,neutral,Other,Other,,0,0,0
youtube,2024-10-21T19:33:34Z,@SachinGandhi84,Ola se 5 yrs peechhe hai abhi,https://www.youtube.com/watch?v=Zjkpvj1QR3s,0,neutral,Other,Other,,0,0,0
youtube,2024-10-18T05:40:05Z,@mp48d,What if i only use magic twist instead of brake does it damage something or its a good thing,https://www.youtube.com/watch?v=Zjkpvj1QR3s,0,positive,Other,Other,,1,0,1
youtube,2024-10-17T12:23:38Z,@golugurjar2303,Ek dam bakvas scooter,https://www.youtube.com/watch?v=Zjkpvj1QR3s,0,neutral,Other,Other,,0,0,0
youtube,2024-10-12T11:54:14Z,@SINGHTERAKING,Motor ki bt Kiya kro,https://www.youtube.com/watch?v=Zjkpvj1QR3s,0,neutral,Product,Performance & Power,motor,0,0,0
youtube,2024-10-05T17:16:10Z,@Hardiyan22,May be other ev scooters are better than ola but no one beat the looks and tech of ola 🙌🏻,https://www.youtube.com/watch?v=Zjkpvj1QR3s,8,neutral,Other,Other,,0,0,0
youtube,2024-10-03T04:09:37Z,@Sanayaser2079,Don't get foot rest 😔😔,https://www.youtube.com/watch?v=Zjkpvj1QR3s,0,neutral,Other,Other,,0,0,0
youtube,2024-09-24T11:51:02Z,@anmoltengalkar5380,Looks ugly as hell tho,https://www.youtube.com/watch?v=Zjkpvj1QR3s,0,neutral,Other,Other,,0,0,0
youtube,2024-09-20T08:20:14Z,@badkarma7535,Ladhak tour kr skte h ky isme?,https://www.youtube.com/watch?v=Zjkpvj1QR3s,2,neutral,Other,Other,,0,0,0
youtube,2024-09-18T15:13:30Z,@bhagwat_marg1912,TVS IQUBE copy,https://www.youtube.com/watch?v=Zjkpvj1QR3s,0,neutral,Other,Other,,0,0,0
youtube,2024-09-17T05:26:32Z,@RaviBhavsar-bc2yu,Bhai sab kuch achha he lekin jis din battery kharab hue na use gadi malik sari seving chali jayegi,https://www.youtube.com/watch?v=Zjkpvj1QR3s,0,neutral,Product,Battery & Range,battery,0,0,0
youtube,2024-09-14T03:37:16Z,@SATYA772,Ola laughing in corner,https://www.youtube.com/watch?v=Zjkpvj1QR3s,1,neutral,Other,Other,,0,0,0
youtube,2024-09-13T09:10:05Z,@rahulgoswami1320,5 seater scooter 😅,https://www.youtube.com/watch?v=Zjkpvj1QR3s,0,neutral,Other,Other,,0,0,0
